iso_code,location,date,total_cases,,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,total_vaccinations_per_hundred,new_vaccinations_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
KAZ,Asia,Kazakhstan,18/10/2020,145320,301,241.143,2149,1,5.143,7739.376,16.03,12.843,114.45,0.053,0.274,1.07,,,,,,,,,21273,3289803,175.207,1.133,19972,1.064,0.012,82.8,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,19/10/2020,145473,153,247.571,2150,1,5.143,7747.525,8.148,13.185,114.504,0.053,0.274,1.08,,,,,,,,,19823,3309626,176.262,1.056,20694,1.102,0.012,83.6,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,20/10/2020,145603,130,255.571,2155,5,5.571,7754.448,6.923,13.611,114.77,0.266,0.297,1.08,,,,,,,,,11987,3321613,176.901,0.638,20848,1.11,0.012,81.6,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,21/10/2020,145966,363,249.714,2184,29,6.143,7773.781,19.332,13.299,116.314,1.544,0.327,1.09,,,,,,,,,21689,3343302,178.056,1.155,21056,1.121,0.012,84.3,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,22/10/2020,146288,322,280,2186,2,6.429,7790.929,17.149,14.912,116.421,0.107,0.342,1.1,,,,,,,,,27344,3370646,179.512,1.456,21528,1.147,0.013,76.9,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,23/10/2020,146653,365,270.286,2187,1,6.143,7810.368,19.439,14.395,116.474,0.053,0.327,1.11,,,,,,,,,26208,3396854,180.908,1.396,21653,1.153,0.012,80.1,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,24/10/2020,146982,329,280.429,2189,2,5.857,7827.89,17.522,14.935,116.581,0.107,0.312,1.12,,,,,,,,,27602,3424456,182.378,1.47,22275,1.186,0.013,79.4,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,25/10/2020,147297,315,282.429,2189,0,5.714,7844.666,16.776,15.041,116.581,0,0.304,1.12,,,,,,,,,25895,3450351,183.757,1.379,22935,1.221,0.012,81.2,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,26/10/2020,147463,166,284.286,2190,1,5.714,7853.507,8.841,15.14,116.634,0.053,0.304,1.13,,,,,,,,,16265,3466616,184.623,0.866,22427,1.194,0.013,78.9,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,27/10/2020,147615,152,287.429,2191,1,5.143,7861.602,8.095,15.308,116.687,0.053,0.274,1.14,,,,,,,,,13073,3479689,185.319,0.696,22582,1.203,0.013,78.6,tests performed,,,,,74.07,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,28/10/2020,148037,422,295.857,2221,30,5.286,7884.077,22.475,15.757,118.285,1.598,0.282,1.15,,,,,,,,,23983,3503672,186.597,1.277,22910,1.22,0.013,77.4,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,29/10/2020,148479,442,313,2222,1,5.143,7907.617,23.54,16.67,118.338,0.053,0.274,1.16,,,,,,,,,28801,3532473,188.131,1.534,23118,1.231,0.014,73.9,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,30/10/2020,149066,587,344.714,2224,2,5.286,7938.879,31.262,18.359,118.445,0.107,0.282,1.17,,,,,,,,,29588,3562061,189.706,1.576,23601,1.257,0.015,68.5,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,31/10/2020,149699,633,388.143,2226,2,5.286,7972.591,33.712,20.672,118.551,0.107,0.282,1.18,,,,,,,,,32119,3594180,191.417,1.711,24246,1.291,0.016,62.5,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,1/11/2020,150380,681,440.429,2227,1,5.429,8008.859,36.268,23.456,118.604,0.053,0.289,1.18,,,,,,,,,26932,3621112,192.851,1.434,24394,1.299,0.018,55.4,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,2/11/2020,150863,483,485.714,2227,0,5.286,8034.582,25.723,25.868,118.604,0,0.282,1.18,,,,,,,,,24543,3645655,194.158,1.307,25577,1.362,0.019,52.7,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,3/11/2020,151321,458,529.429,2261,34,10,8058.974,24.392,28.196,120.415,1.811,0.533,1.18,,,,,,,,,14883,3660538,194.951,0.793,25836,1.376,0.02,48.8,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,4/11/2020,152022,701,569.286,2262,1,5.857,8096.308,37.333,30.319,120.468,0.053,0.312,1.18,,,,,,,,,27480,3688018,196.415,1.464,26335,1.403,0.022,46.3,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,5/11/2020,152725,703,606.571,2263,1,5.857,8133.748,37.44,32.304,120.522,0.053,0.312,1.18,,,,,,,,,35064,3723082,198.282,1.867,27230,1.45,0.022,44.9,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,6/11/2020,153547,822,640.143,2263,0,5.571,8177.525,43.778,34.092,120.522,0,0.297,1.18,,,,,,,,,31835,3754917,199.977,1.695,27551,1.467,0.023,43,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,7/11/2020,154321,774,660.286,2265,2,5.571,8218.747,41.221,35.165,120.628,0.107,0.297,1.18,,,,,,,,,30850,3785767,201.62,1.643,27370,1.458,0.024,41.5,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,8/11/2020,155220,899,691.429,2266,1,5.571,8266.625,47.878,36.824,120.681,0.053,0.297,1.17,,,,,,,,,32233,3818000,203.337,1.717,28127,1.498,0.025,40.7,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,9/11/2020,155876,656,716.143,2266,0,5.571,8301.562,34.937,38.14,120.681,0,0.297,1.17,,,,,,,,,25654,3843654,204.703,1.366,28286,1.506,0.025,39.5,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,10/11/2020,156451,575,732.857,2267,1,0.857,8332.185,30.623,39.03,120.735,0.053,0.046,1.16,,,,,,,,,18783,3862437,205.704,1,28843,1.536,0.025,39.4,tests performed,,,,,68.06,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,11/11/2020,157261,810,748.429,2267,0,0.714,8375.324,43.139,39.859,120.735,0,0.038,1.16,,,,,,,,,33229,3895666,207.473,1.77,29664,1.58,0.025,39.6,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,12/11/2020,158036,775,758.714,2311,44,6.857,8416.598,41.275,40.407,123.078,2.343,0.365,1.16,,,,,,,,,34881,3930547,209.331,1.858,29638,1.578,0.026,39.1,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,13/11/2020,158853,817,758,2314,3,7.286,8460.11,43.511,40.369,123.238,0.16,0.388,1.15,,,,,,,,,34495,3965042,211.168,1.837,30018,1.599,0.025,39.6,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,14/11/2020,159756,903,776.429,2315,1,7.143,8508.201,48.091,41.351,123.291,0.053,0.38,1.15,,,,,,,,,39228,4004270,213.257,2.089,31215,1.662,0.025,40.2,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,15/11/2020,160612,856,770.286,2317,2,7.286,8553.79,45.588,41.023,123.398,0.107,0.388,1.15,,,,,,,,,37790,4042060,215.27,2.013,32009,1.705,0.024,41.6,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,16/11/2020,161850,1238,853.429,2319,2,7.571,8619.722,65.933,45.451,123.504,0.107,0.403,1.14,,,,,,,,,29131,4071191,216.821,1.551,32505,1.731,0.026,38.1,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,17/11/2020,162555,705,872,2320,1,7.571,8657.269,37.547,46.441,123.557,0.053,0.403,1.13,,,,,,,,,22503,4093694,218.02,1.198,33037,1.759,0.026,37.9,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,18/11/2020,163585,1030,903.429,2366,46,14.143,8712.124,54.855,48.114,126.007,2.45,0.753,1.13,,,,,,,,,33815,4127509,219.821,1.801,33120,1.764,0.027,36.7,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,19/11/2020,164578,993,934.571,2368,2,8.143,8765.009,52.885,49.773,126.114,0.107,0.434,1.12,,,,,,,,,39218,4166727,221.909,2.089,33740,1.797,0.028,36.1,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,20/11/2020,165558,980,957.857,2369,1,7.857,8817.201,52.192,51.013,126.167,0.053,0.418,1.12,,,,,,,,,40011,4206738,224.04,2.131,34528,1.839,0.028,36,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,21/11/2020,166468,910,958.857,2370,1,7.857,8865.665,48.464,51.066,126.22,0.053,0.418,1.11,,,,,,,,,40248,4246986,226.184,2.144,34674,1.847,0.028,36.2,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,22/11/2020,167341,873,961.286,2372,2,7.857,8912.159,46.494,51.196,126.327,0.107,0.418,1.1,,,,,,,,,37019,4284005,228.155,1.972,34564,1.841,0.028,36,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,23/11/2020,167385,44,790.714,2372,0,7.571,8914.502,2.343,42.111,126.327,0,0.403,1.1,,,,,,,,,24186,4308191,229.443,1.288,33857,1.803,0.023,42.8,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,24/11/2020,168803,1418,892.571,2373,1,7.571,8990.022,75.519,47.536,126.38,0.053,0.403,1.1,,,,,,,,,20554,4328745,230.538,1.095,33579,1.788,0.027,37.6,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,25/11/2020,169827,1024,891.714,2422,49,8,9044.557,54.536,47.49,128.99,2.61,0.426,1.09,,,,,,,,,33929,4362674,232.345,1.807,33595,1.789,0.027,37.7,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,26/11/2020,170808,981,890,2424,2,8,9096.803,52.246,47.399,129.096,0.107,0.426,1.09,,,,,,,,,37415,4400089,234.338,1.993,33337,1.775,0.027,37.5,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,27/11/2020,171795,987,891,2429,5,8.571,9149.368,52.565,47.452,129.362,0.266,0.456,1.08,,,,,,,,,38876,4438965,236.408,2.07,33175,1.767,0.027,37.2,tests performed,,,,,66.2,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,28/11/2020,172805,1010,905.286,2430,1,8.571,9203.158,53.79,48.213,129.416,0.053,0.456,1.08,,,,,,,,,38628,4477593,238.465,2.057,32944,1.755,0.027,36.4,tests performed,,,,,69.91,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,29/11/2020,173763,958,917.429,2433,3,8.714,9254.179,51.021,48.86,129.575,0.16,0.464,1.07,,,,,,,,,38403,4515996,240.511,2.045,33142,1.765,0.028,36.1,tests performed,,,,,69.91,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,30/11/2020,174563,800,1025.429,2433,0,8.714,9296.785,42.606,54.612,129.575,0,0.464,1.07,,,,,,,,,31941,4547937,242.212,1.701,34249,1.824,0.03,33.4,tests performed,,,,,69.91,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,1/12/2020,175565,1002,966,2434,1,8.714,9350.149,53.364,51.447,129.629,0.053,0.464,1.06,,,,,,,,,20523,4568460,243.305,1.093,34245,1.824,0.028,35.5,tests performed,,,,,69.91,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,2/12/2020,176342,777,930.714,2436,2,2,9391.53,41.381,49.567,129.735,0.107,0.107,1.06,,,,,,,,,33929,4602389,245.112,1.807,34245,1.824,0.027,36.8,tests performed,,,,,69.91,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,3/12/2020,177386,1044,939.714,2438,2,2,9447.13,55.601,50.047,129.842,0.107,0.107,1.06,,,,,,,,,26709,4629098,246.534,1.422,32716,1.742,0.029,34.8,tests performed,,,,,69.91,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,4/12/2020,178378,992,940.429,2484,46,7.857,9499.962,52.831,50.085,132.292,2.45,0.418,1.05,,,,,,,,,35337,4664435,248.416,1.882,32210,1.715,0.029,34.3,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,5/12/2020,179344,966,934.143,2488,4,8.286,9551.409,51.447,49.75,132.505,0.213,0.441,1.05,,,,,,,,,40183,4704618,250.556,2.14,32432,1.727,0.029,34.7,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,6/12/2020,180089,745,903.714,2488,0,7.857,9591.085,39.677,48.13,132.505,0,0.418,1.04,,,,,,,,,42089,4746707,252.798,2.242,32959,1.755,0.027,36.5,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,7/12/2020,180777,688,887.714,2490,2,8.143,9627.727,36.641,47.277,132.611,0.107,0.434,1.04,,,,,,,,,29162,4775869,254.351,1.553,32562,1.734,0.027,36.7,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,8/12/2020,181721,944,879.429,2544,54,15.714,9678.002,50.275,46.836,135.487,2.876,0.837,1.04,,,,,,,,,19347,4795216,255.381,1.03,32394,1.725,0.027,36.8,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,9/12/2020,182657,936,902.143,2546,2,15.714,9727.851,49.849,48.046,135.594,0.107,0.837,1.04,,,,,,,,,36061,4831277,257.302,1.921,32698,1.741,0.028,36.2,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,10/12/2020,183630,973,892,2550,4,16,9779.67,51.82,47.506,135.807,0.213,0.852,1.03,,,,,,,,,40475,4871752,259.457,2.156,34665,1.846,0.026,38.9,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,11/12/2020,184557,927,882.714,2551,1,9.571,9829.04,49.37,47.011,135.86,0.053,0.51,1.03,,,,,,,,,40842,4912594,261.632,2.175,35451,1.888,0.025,40.2,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,12/12/2020,185513,956,881.286,2552,1,9.143,9879.954,50.914,46.935,135.913,0.053,0.487,1.03,,,,,,,,,39598,4952192,263.741,2.109,35368,1.884,0.025,40.1,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,13/12/2020,186277,764,884,2552,0,9.143,9920.643,40.689,47.08,135.913,0,0.487,1.03,,,,,,,,,40025,4992217,265.873,2.132,35073,1.868,0.025,39.7,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,14/12/2020,186960,683,883.286,2554,2,9.143,9957.017,36.375,47.042,136.02,0.107,0.487,1.02,,,,,,,,,32538,5024755,267.606,1.733,35555,1.894,0.025,40.3,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,15/12/2020,187890,930,881.286,2613,59,9.857,10006.547,49.529,46.935,139.162,3.142,0.525,1.02,,,,,,,,,22917,5047672,268.826,1.221,36065,1.921,0.024,40.9,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,16/12/2020,188837,947,882.857,2613,0,9.571,10056.982,50.435,47.019,139.162,0,0.51,1.02,,,,,,,,,38324,5085996,270.867,2.041,36388,1.938,0.024,41.2,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,17/12/2020,189551,714,845.857,2615,2,9.286,10095.008,38.026,45.048,139.268,0.107,0.495,1.02,,,,,,,,,39530,5125526,272.973,2.105,36253,1.931,0.023,42.9,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,18/12/2020,190292,741,819.286,2617,2,9.429,10134.471,39.464,43.633,139.375,0.107,0.502,1.02,,,,,,,,,25348,5150874,274.323,1.35,34040,1.813,0.024,41.5,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,19/12/2020,190969,677,779.429,2621,4,9.857,10170.527,36.055,41.51,139.588,0.213,0.525,1.02,,,,,,,,,19872,5170746,275.381,1.058,31222,1.663,0.025,40.1,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,20/12/2020,191650,681,767.571,2622,1,10,10206.795,36.268,40.879,139.641,0.053,0.533,1.02,,,,,,,,,21075,5191821,276.503,1.122,28515,1.519,0.027,37.1,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,21/12/2020,192579,929,802.714,2626,4,10.286,10256.271,49.476,42.751,139.854,0.213,0.548,1.02,,,,,,,,,24656,5216477,277.816,1.313,27389,1.459,0.029,34.1,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,22/12/2020,193503,924,801.857,2677,51,9.143,10305.481,49.21,42.705,142.57,2.716,0.487,1.02,,,,,,,,,33627,5250104,279.607,1.791,28919,1.54,0.028,36.1,tests performed,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,23/12/2020,194257,754,774.286,2677,0,9.143,10345.637,40.156,41.237,142.57,0,0.487,1.02,,,,,,,,,,,,,,,,,,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,24/12/2020,194993,736,777.429,2677,0,8.857,10384.835,39.198,41.404,142.57,0,0.472,1.02,,,,,,,,,,,,,,,,,,,,,,71.76,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,25/12/2020,196216,1223,846.286,2685,8,9.714,10449.969,65.134,45.071,142.996,0.426,0.517,1.02,,,,,,,,,,,,,,,,,,,,,,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,26/12/2020,197142,926,881.857,2686,1,9.286,10499.285,49.316,46.965,143.05,0.053,0.495,1.02,,,,,,,,,,,,,,,,,,,,,,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,27/12/2020,197902,760,893.143,2686,0,9.143,10539.761,40.476,47.567,143.05,0,0.487,1.02,,,,,,,,,,,,,,,,,,,,,,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,28/12/2020,198659,757,868.571,2689,3,9,10580.077,40.316,46.258,143.209,0.16,0.479,1.02,,,,,,,,,,,,,,,,,,,,,,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,29/12/2020,199555,896,864.571,2760,71,11.857,10627.795,47.719,46.045,146.991,3.781,0.631,1.02,,,,,,,,,,,,,,,,,,,,,,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,30/12/2020,200443,888,883.714,2761,1,12,10675.088,47.293,47.064,147.044,0.053,0.639,1.02,,,,,,,,,,,,,,,,,,,,,,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,31/12/2020,201196,753,886.143,2761,0,12,10715.191,40.103,47.194,147.044,0,0.639,,,,,,,,,,,,,,,,,,,,,,,70.37,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
KAZ,Asia,Kazakhstan,1/01/2021,202060,864,834.857,2765,4,11.429,10761.205,46.014,44.462,147.257,0.213,0.609,,,,,,,,,,,,,,,,,,,,,,,68.52,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
